merchant,flyer_id,name,price,valid_from,valid_to
Walmart,8006071,Your Fresh Market™ Pineapple Jalapeno Haloumi Cheese,6.72,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Equate daily gummy multivitamins for men or women,17.57,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ fruit tray,11.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Beef Strip Loin Steak,22.67,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Vibrant Life deluxe pet bed,29.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Frozen chicken wings,12.53,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value soda,1.23,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ tri-tip sirloin steak,15.86,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Equate sunscreen spray sport SPF 30 or Kids 3x177 mL,19.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value salad dressing,2.47,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Equate daily gummy multivitamins for men or women,17.57,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value original wieners,4.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ French-Style Baguette,1.47,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Salsa 432 mL or Guacamole 227 g,4.67,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Fully Cooked Entrees,8.46,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Hummus or Dips,3.74,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value soda,1.23,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value sauces or drizzlers,2.47,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Smoked Sausages,7.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Chips,1.43,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Chantilly & Berries Bar Cake,14.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Equate high protein nutrition shakes,13.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Parent's Choice baby food purée variety pack,5.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ deli salads,3.27,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Eco wooden cutlery,9.96,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ strawberry vanilla flavoured iced 8-slice loaf cake,5.24,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value chips,1.43,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Corn,2.44,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value soda,1.23,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Parent's Choice milk-based infant formula,26.94,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value sauces or drizzlers,2.47,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ cheese slices,6.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ feta cheese family pack,14.47,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value hot dog buns,1.88,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Deli Salads,3.27,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ sweet & smoky shrimp skewers,6.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market Salsa,4.67,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Our Finest wood-fired inspired frozen pizza,5.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Vibrant Life Pet Waste Bags,5.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market mini cupcakes 12-pack,3.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Potato Wedges,6.18,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,You Fresh Market™ salad greens,3.44,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Barbecue Sauce,4.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Parent's Choice Straw to 360° Sippy Cup Set,8.94,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Your Fresh Market™ Cheese Slices,6.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value S'mores Kit,6.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Salsa,3.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Parent's Choice Baby Food Puree Variety Pack,5.97,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Pure Balance Duck Tenders,8.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Walmart,8006071,Great Value Frozen Beef Burgers,11.98,2026-07-02T00:00:00-04:00,2026-07-29T23:59:59-04:00
Atlantic Superstore,8007198,"PC® SMOKED CHICKEN SAUSAGES, 375 G",6.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,BASKIN-ROBBINS® 4 PK SANDWICHES OR 946 ML,10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PEPSI SOFT DRINKS, 12X355 ML",17.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® S'MORES KIT, 600 G",9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"DAN-D PAK CASHEWS, 908 G",14.88,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® TORTILLA CHIPS, 320-350 G",2.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"COCA-COLA FROM CANADA DRY SOFT DRINKS, 6X710 ML",14.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"OLD EL PASO REFRIED BEANS, 398 ML, TACO SHELLS, 125/133 G OR SOFT TORTILLAS, 297-334 G",2.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,JUICEBOX UPGRADE,21.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"MAPLE LEAF WIENERS, 375 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® TRIPLELICIOUS VERY STRAWBERRY CHEESECAKE LAYERED PIE, 730 G",12.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"CANADA DRY® BEVERAGES, 6 × 222 mL",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"CASHMERE BATHROOM TISSUE, 8=16 ROLLS OR SCOTTIES FACIAL TISSUE, 6'S",4.49,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® GOAT CHEESE, 140 G",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,COLOR STRONG HAIR COLOUR,13.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,PORK HALF LOIN,3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,HUGGIES LITTLE SWIMMERS SWIM DIAPERS,11.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,PC® SIGNATURE GIFT BOUQUET,26.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NUTELLA HAZELNUT SPREAD, 1 KG",12.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"WONDER HOT DOG OR HAMBURGER BUNS, 8'S OR 12'S OR D'ITALIANO CRUSTINI, SAUSAGE OR HAMBURGER BUNS, 356-480 G, 672 G OR 420-568 G",6.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"LARSEN EXTRA LEAN SMOKED BONELESS HAM SLICES, 375 g",7.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,ROYAL GALA APPLES,2.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"CAMPBELL'S BROTHS, 900 ML OR CAMPBELL'S CONCENTRATED BROTHS, 250 ML",2.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,MASTRO SERVICE CASE GENOA SALAMI,3.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SUFRA® HALAL LEAN GROUND BEEF, 454 G",9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NO NAME® ALL-PURPOSE FLOUR, 10 KG",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SCOTSBURN FAMILY FAVOURITES ICE CREAM, 1.5 L OR NOVELTIES, 900 ML/1.32 L",4.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"KRAFT SALAD DRESSING, 425 ML",3.49,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SCOTSBURN OR BAXTER BUTTER, 454 G",6.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"Q-TIPS COTTON SWABS, 300-500'S",4.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® BRIOCHE BURGER BUNS, MINI ROLLS OR HOT DOG BUNS, 270-400 G",5.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"ALLEN'S FRUIT COCKTAIL, 1L, OASIS JUICE, DEL MONTE NECTAR OR ARIZONA ICED TEA, 960 ML",1.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,VACHON SNACK CAKES OR HOSTESS CRAZE SNACK CAKES,3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PAMPERS SWADDLERS, CRUISERS OR BABY DRY DIAPERS, SIZES N-58, 58-200'S",35.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"BUBLY SPARKLING WATER, 12X355 ML",6.29,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,PC® PHONEMATE BOTTLES,12.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NO NAME® OR HALAL BONELESS, SKINLESS CHICKEN BREAST",5.99,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"FONTAINE SANTÉ HUMMUS, 454/482 G",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NO NAME® CANOLA, VEGETABLE OIL, 3 L OR FILIPPO BERIO EXTRA VIRGIN OLIVE OIL, 750 ML OR EVOO CHEF BOTTLE, 500 ML",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,GRACE HOT PEPPER SAUCE 170 ML OR SUN EXOTIC JUICE DRINKS 1 L,2.25,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"ENFAGROW NUTRITIONAL SUPPLEMENT MILK-BASED POWDER, 907 G",37.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"AMARA SMOOTHIE MELTS OR FRUIT BITES, 23 G",11.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,BEEF EYE OF ROUND STEAK,11.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"FARMER'S MARKET™ NECTARINES, 2 L OR PEACHES, 3 L",9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GLICO POCKY BISCUIT STICK STRAW, 33/40 G",1.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"S&W FIESTA TROPICAL FRUIT, 540 ML OR KOSA CAN MANGO SLICES IN SYRUP, 425 G",2.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"AUSSIE, 778 ML OR HERBAL ESSENCES PURE PLANTS, 400 ML SHAMPOO OR CONDITIONER",8.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,MEDIUM GROUND BEEF,5.88,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,BEEF EYE OF ROUND STEAK,11.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"CATELLI GLUTEN-FREE OR PROTEIN+ PASTA, 340 G",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"DARE VINTA CRACKERS, 200/225 G, BRETON CRACKERS, 173/200 G, BRETON BITES, 132-200 G OR BRETON SIMPLE GOODNESS CRACKERS, 180 G",1.88,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"BREYERS CREAMERY STYLE ICE CREAM OR FROZEN DESSERT, 1.41/14.11 L",4.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"DAWN LIQUID, 825/982 ML, DAWN EZ SQUEEZE, 532-650 ML OR DAWN POWERWASH REFILL, 473 ML",4.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GRACE CORNED BEEF, 340 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GERBER LIL' CRUNCHIES, 42 G",7.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PILLER'S PEPPERETTES, 300-500 G",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SEAQUEST® CLAM OR MUSSEL MEAT, 340 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"JARRITOS SOFT DRINKS, 370 ML",1.25,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"AHA SPARKLING WATER BEVERAGES, 12X355 ML",14.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SKITTLES OR STARBURST CANDY, 130-170 G",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GRACE ISLAND SODAS, 354 ML OR PLANTAIN CHIPS, 85 G",1.25,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,CARNATIONS BUNCH,10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GLACEAU SMARTWATER BEVERAGE, 1L",7.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PAMPERS EASY UPS GIANT PACK TRAINING PANTS, 68-112'S",37.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,NO NAME® OR HALAL WHOLE CHICKEN,4.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"DR. OETKER GIUSEPPE PIZZERIA STUFFED CRUST PIZZA, 685-771G OR SUPREMA PIZZA, 475-525 G",7.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,BROCOLI,3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"BAGUETTE, 255 G",1.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"UFC 100% COCONUT WATER, 1 L",3.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"FARMER'S MARKET™ COFFEE CAKE, 750 G",9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,SWEET BICOLOUR CORN,3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"KURKURE SNACKS, 115 G",1.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,NAVEL ORANGES,2.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NO NAME FROZEN FRUIT, 300/400 G",3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"GLACEAU VITAMINWATER, 591 mL",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,FRIZZLE SIZZLE,9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"FRESH ATLANTIC SALMON PORTIONS PLAIN OR MARINATED, 100 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"ITALPASTA PASTA, 900 g",2.75,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,GÖT2B HAIR STYLING,9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® WINE GUMS OR LICORICE ALLSORTS, 175/200 G",3.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® THIN BUNS MULTIGRAIN, 8X60 G",4.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"HERSHEY'S REESE'S KING BARS, 62-85 G",1.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC DELI CHEESE BLOCKS, 250 G",8.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® MUSTARD, 250/325 ML",3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® BLACK TIGER SHRIMP RAW ZIPPERBACK®, 16-20 PER LB, 400 G",11.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"NO NAME® CREAM CHEESE, 227/250 G",7.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® SMOKED SAUSAGES, 1 KG",12.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® BASQUE CHEESECAKE, 600 G",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"FARMER'S MARKET™ BAR CAKES, 675-770 G",17.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"ZIGGY'S® FRESH PASTA TWIN PACKS, 300 G X 2 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"MRS. MEYERS ALL PURPOSE CLEANERS OR DISH SOAP, 473 ML",5.5,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SNACKISH HIGH PROTEIN POTATO CHIPS, 142",4.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SAN PELLEGRINO CIAO! SPARKLING WATER, 6X330 ML",7.99,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PRINGLES SUPER STACK POTATO CHIPS, 148/156 G",3.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"HERSHEY'S CHOCOLATE BAGS, 160-270 G",9.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PARKAY MARGARINE, 1.28 - 1.36 kg, LACTANTIA MARGARINE, 850 g",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"SNACK FACTORY PRETZEL CRISPS, 200 G OR SOMETHING SPECIAL JELLY, 300 G",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"BREADED CHICKEN, MEATBALLS, POTSTICKERS, HOR D'OEUVRES, 700 G-1.81 KG, WILD SMOKED SALMON, PINK SALMON, SOLE, BASA, BREADED POLLOCK FILLETS, ATLANTIC SALMON PORTIONS, BREADED SQUID RINGS OR POPCORN SHRIMP, 200-900 G",10.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC NATURAL SPRING WATER, 24X500 ML",7.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"PC® CHOPPED SALAD KITS, 282-369 G",6.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,"ROYALE BATHROOM TISSUE, 8=16 ROLLS",5.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
Atlantic Superstore,8007198,PC® 26 L HARD COOLER,40.0,2026-07-02T00:00:00-04:00,2026-07-08T23:59:59-04:00
