merchant,flyer_id,name,price,valid_from,valid_to
Costco,8041247,"SunChips Harvest Cheddar Flavour Multigrain Snacks, 645 g",7.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Freybe Pepperoni Original, 2 × 450 g",19.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Guffanti Formaggi Piave Mezzano Cheese DOP 250 g (8.8 oz) × 4 pack,59.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Guffanti Formaggi D'Antigorio Riserve Cheese DOP 250 g (8.8 oz) × 4 pack,69.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Lysol Advanced Toilet Bowl Cleaner, 4 × 946 mL",16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Febreze Air Refresher, Variety Pack, 4-count",13.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Heinz Real Mayonnaise, 16 L",77.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Sunmaid Organic California Sun Dried Raisins, 2 x 907 g",17.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Chef Robert Irvine's Fit Crunch Chocolate Confetti Dipped Brownies, 18 × 40 g",23.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Duracell CopperTop AA Batteries with Power Boost Ingredients, 40 count",21.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Noah Martin's Mild Pepperoni, 600 g",15.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Ocean's Solid White Albacore Tuna, 6 × 184 g",16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Guffanti Cheese Trio 250 g (8.8 oz) x 3 pack,64.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Taste For Luxury Bomè Flat Smoked Bacon Pancetta 1.3 kg (2.87 lb),69.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Vileda EasyWring Power Spin Mop and Bucket System,45.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Kashi Organic Twisted Fruit Bites Variety Pack, 24 × 20 g",19.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Hidden Valley Original Ranch Salad Dressing & Topping, 2 × 1.18 L",15.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"SANPELLEGRINO Naturali Italian Sparkling Drinks 330 mL, 24-pack",23.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Gain Liquid Laundry Detergent, 4.82 L",23.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Finish Rinse Aid Quantum Ultra Jet-Dry, 374 washes",17.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Café Express Single Wall Hot Cups, 10 oz. 500-count",36.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Crapanzano Arancini Spinach & Mozzarella, 30 × 200 g",119.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Kewpie Deep-roasted Sesame Dressing and Marinade, 887 mL",13.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Red Bull The Winter Edition, 250 mL 24-pack",44.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Munchies Original Snack Mix, 1.1 kg",8.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Aveeno Daily Moisturizing Lotion, 2 x 710 mL",16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Aveeno Stress Relief Body Wash 2 x 975mL,24.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Post Cranberry Almond Crunch, 1.4 kg",10.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Nellie's Bulk Laundry Soda 500-load,59.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"OxiClean Max Efficiency Stain Remover, 5.25 kg",24.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Aveeno Skin Relief Body Wash Fragrance Free, 3 x 532 mL",24.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Classi-K Dishwashing Liquid, 10 L",15.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Pastene Solid Light Tuna, 8 x 99 g",10.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Dawn Platinum Advanced Power, Dishwashing Liquid 2.66 L",16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Alani Nu Energy Drink Dream Float 355 mL, 12-pack",21.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Ponte Reale Organic Buffalo Milk Camembert DOP 250 g (8.8 oz) × 4 pack,64.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,San Pellegrino Naturali Aranciata Rossa Sparkling Beverage 24 × 330 mL,23.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Red Bull Energy Drink, 250 mL 24-pack",44.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Café Express 16-oz Kraft Paper Bowl, Pack of 300",27.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Excel Sugar Free Gum, Variety Pack, 27 × 12 pieces",18.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Dawn Powerwash Dish Spray, 3 × 635 mL",16.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Finish Quantum Everyday Dishwasher Detergent, 176 Tablets",31.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Cove Soda Zero Sugar Variety Pack, 355 mL, 24-pack",31.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Downy Gentle Soft + Fresh Fabric Softener Liquid, Cherry Blossom Scent, 150 loads",16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Crunchmaster Multi-Grain Cracker, 567 g",11.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Nellie's Dish Cubed Pre-measured Dishwasher Detergent, 128 count",37.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Duracell CopperTop AAA Batteries with PowerBoost Ingredients, 40 count",21.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"El Gran Cardenal Spanish Hard Cheese Selection, 2.5 kg",139.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Taste for Luxury Charcuterie Board Kit, 2.04 kg",159.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Nellie's Bulk Oxygen Brightener 500 loads, 8 kg (17.5 lb)",79.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Sensible Portions Garden Veggie Straws, 475 g",6.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Remedy Organic Kombucha Variety Pack, 355 mL 18-pack",24.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Smeralda Mullet Bottarga Whole 100 g (3.5 oz) x 4 pack,129.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Mr. Freeze Jumbo Freeze Pops 70 × 150 ml,16.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,Guffanti Luxury Cheese Selection Box 1.1 kg (2.4 lb),119.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,SANPELLEGRINO Naturali Aranciata Sparkling Beverage 24 × 330 mL,23.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Alani Nu Energy Drink Cotton Candy, 355 mL 18-pack",30.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Alani Nu Energy Drink Blue Slush, 355 ml 12-pack",21.99,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
Costco,8041247,"Nature's Path Organic Coconut & Cashew Butter Granola, 720 g",14.49,2026-07-20T00:00:00-04:00,2026-07-26T23:59:59-04:00
